7.974952367088914418e-01,5.538055557391123873e-01,1.092161540055081037e+00
6.062091594559070318e-01,5.643139999529006579e-01,4.288635769879155291e+00
6.108688684043749317e-01,6.853084086449824364e-01,1.425907797040789182e+00
5.939023182791566269e-01,8.107063164471416394e-01,1.819399895424888669e+00
1.003510112720030101e+00,5.165933230652692831e-01,1.020027152092730205e+00
7.605695729651108516e-01,4.642887628573759140e-01,1.407015029492058256e+00
7.784095046231876980e-01,5.523936092499396322e-01,1.119509347114875819e+00
6.727060950677372642e-01,4.841252430408935492e-01,1.687548982318361590e+00
6.783859020690556907e-01,5.739877935493319372e-01,1.335856403357704947e+00
7.438606736145008114e-01,5.853062515222441364e-01,1.091659499059415950e+00
7.218698972378958523e-01,6.333822595914125886e-01,1.083112955667494104e+00
6.491673411494837120e-01,5.057505816261179676e-01,1.776159628136194435e+00
8.543828687506587194e-01,4.294423894835213140e-01,1.546477719254598648e+00
8.309903199995531953e-01,5.528168614200351660e-01,9.779393819226080975e-01
7.989814667382382218e-01,7.855609470568485353e-01,9.671996799718223237e-01
6.249152909690256497e-01,5.736744427497898480e-01,2.329236677451365090e+00
5.898631440675451421e-01,7.522123472176631687e-01,1.968573409843905830e+00
7.316343720202226342e-01,5.381075823731081842e-01,1.172079958236978081e+00
7.372750849941867024e-01,4.400025137857135338e-01,1.764488403009485618e+00
6.448802381153107000e-01,7.971240894740274641e-01,1.195956473559454336e+00
7.579343629421901873e-01,6.175333815104984136e-01,1.063122790795574035e+00
6.185445774772407868e-01,5.967167105946310501e-01,1.956267806483359850e+00
6.499689719861022619e-01,4.823685678235564156e-01,2.014721763225120199e+00
6.115793660111706886e-01,6.234791391959437767e-01,2.342255267347434611e+00
5.938779893053703907e-01,6.290215016657286773e-01,3.480383840025620401e+00
8.397598771072408708e-01,4.333332120545749233e-01,1.322096143644466038e+00
8.027226930744562061e-01,4.492586077196792926e-01,1.445998576582151696e+00
8.071461086805123974e-01,4.653498721028230811e-01,1.209770934483297200e+00
7.443668583237673664e-01,4.358640768610252958e-01,1.764324968131344429e+00
9.688224099267518374e-01,3.891259347815260172e-01,2.362091750132615520e+00
9.531546171322344829e-01,3.998893355040291642e-01,2.114597312899114900e+00
6.526700033807534274e-01,4.843576362429460325e-01,1.700831495695129814e+00
8.624218982759167540e-01,4.091784119840494727e-01,3.008900926617149363e+00
8.140307512675035717e-01,4.605145346510854387e-01,1.277139290875359379e+00
7.115404192808012507e-01,5.448801892706273131e-01,1.180615602425348243e+00
7.128529630369327963e-01,5.724540973379070863e-01,1.128122054610685376e+00
6.342782822444046342e-01,5.066571571892630743e-01,2.342396912320085178e+00
7.384127741723957028e-01,5.163202680254960208e-01,1.248629338239261921e+00
6.876092226505656768e-01,5.237939142595249287e-01,1.312752312436925362e+00
8.089431152519578339e-01,5.789676139137632793e-01,1.012888632748687456e+00
7.493612503556925653e-01,4.174592298899772458e-01,1.859984011658102121e+00
9.525667098191339388e-01,3.935893194368632608e-01,2.792484482196305073e+00
9.632320890036083494e-01,3.998133990234112312e-01,2.034384630116826020e+00
7.382119361307878380e-01,4.143322431119105254e-01,2.282702418450463622e+00
8.784867818744592771e-01,3.949267112418816117e-01,3.314536293697808667e+00
7.109576123628855715e-01,4.511289473097425673e-01,2.024642857369488347e+00
6.793033773976794309e-01,5.555556534592894780e-01,1.360891868112223735e+00
7.262033593351262528e-01,4.460808581459638211e-01,1.601490732446935183e+00
6.653405082892092093e-01,4.752108618501865167e-01,2.171995748671597060e+00
8.241683281126120919e-01,4.737204143302418680e-01,1.193342001282861720e+00
8.724351328343259437e-01,4.405307496513377052e-01,1.315545910668114660e+00
6.812410377134562323e-01,5.732038285475327122e-01,1.230803220643839291e+00
6.457352744238787912e-01,7.390080147975280900e-01,1.191554234846089910e+00
7.157921828933411224e-01,8.487444099412722043e-01,1.071228751555191927e+00
6.764304012392221566e-01,5.715311947025014661e-01,1.499734453959471026e+00
5.870693225139830274e-01,7.397325798625280502e-01,2.251017313944065457e+00
6.184456588982220060e-01,5.757230513890466694e-01,3.833460769536416457e+00
6.101388247504693219e-01,5.786780351472030626e-01,2.589680493289436836e+00
6.033558225935680142e-01,7.657648449918997846e-01,1.844968715125711034e+00
6.732277244075243194e-01,5.883396895904182688e-01,1.485526789057139530e+00
5.926748957246780192e-01,9.043461832723473925e-01,1.867246119542982585e+00
7.512717898516418913e-01,5.660314391718896943e-01,1.065775658699956274e+00
7.630969299313249410e-01,8.336647435385755589e-01,1.003224955647464389e+00
8.936839712753666953e-01,5.161749324792154203e-01,1.045655077832587487e+00
9.879745365800128853e-01,5.159297416881324372e-01,1.048010216145864204e+00
8.935748013528421740e-01,4.626462901206800371e-01,1.097461913910440900e+00
6.044351314050279145e-01,6.056125420554452354e-01,2.881143580978902108e+00
6.093950026245927853e-01,5.919524870962966645e-01,2.665143280098255296e+00
1.017129816464345859e+00,4.116654414075882618e-01,1.695898572475316834e+00
9.212052562202354133e-01,4.290786597578994388e-01,1.472992893492931055e+00
7.162597747100091228e-01,5.002450594873971701e-01,1.411189152739183772e+00
9.029766586095311354e-01,4.106593826170102934e-01,1.758534762624862635e+00
8.227143287006464245e-01,4.433395108998593459e-01,1.492097277910282793e+00
8.832003785124967754e-01,4.394405703412711528e-01,1.181039565714105288e+00
6.879818618393913621e-01,4.953518403265137482e-01,1.647726073162960603e+00
7.250796479849506149e-01,5.151430077631200533e-01,1.317144524248135218e+00
7.326979936100949109e-01,5.954042083044922551e-01,1.126911818418210309e+00
6.478776260396925668e-01,4.946207225742196290e-01,2.028882956348655675e+00
6.881381855997782404e-01,4.783725553882548498e-01,1.785827201269549303e+00
8.276252392309120243e-01,5.234444405318968707e-01,1.058255562582646414e+00
7.450868575313258635e-01,4.344362119061336847e-01,1.638940203626385150e+00
8.031315528958546945e-01,4.665508637974338790e-01,1.206179591116032679e+00
6.611147409721352952e-01,5.139979076965306426e-01,1.538725203705426203e+00
7.240699200932005919e-01,5.062603058406744960e-01,1.380744676539488180e+00
7.792371338501900002e-01,4.891615017517503272e-01,1.143128904037078231e+00
7.472775937889544196e-01,5.017090503618336639e-01,1.254027160468110580e+00
6.879034686923761743e-01,5.653183728342711101e-01,1.206339754764993666e+00
7.820562768268186637e-01,6.694827954216928667e-01,1.030622814180133906e+00
